0.00000000	0.10622187	4.98143033
0.00010000	0.32353590	4.99154555
0.00020000	0.49582089	5.00329225
0.00030000	0.66255883	4.97327289
0.00040000	0.83158084	4.99513482
0.00050000	1.01691773	4.99872409
0.00060000	1.15983596	4.99839779
0.00070000	1.29068119	4.98665109
0.00080000	1.43686240	4.95858951
0.00090000	1.62187299	4.96413657
0.00100000	1.74586597	5.01406006
0.00110000	1.85615447	4.99056665
0.00120000	1.96970594	4.97425179
0.00130000	2.07542628	4.97033622
0.00140000	2.18636737	4.99480852
0.00150000	2.31297074	4.99121925
0.00160000	2.42325924	5.00916560
0.00170000	2.51755916	4.98893517
0.00180000	2.60565944	4.99317703
0.00190000	2.69571751	4.99839779
0.00200000	2.78708076	5.00883930
0.00210000	2.87779142	4.96315768
0.00220000	2.96491281	4.99774519
0.00230000	3.04159268	5.00166076
0.00240000	3.12610369	4.97555698
0.00250000	3.18124794	4.95891581
0.00260000	3.25335965	4.96609435
0.00270000	3.34668069	4.98143033
0.00280000	3.39073083	5.00753411
0.00290000	3.45631659	5.00133447
0.00300000	3.52092346	5.02058601
0.00310000	3.57345734	5.00427114
0.00320000	3.62207564	4.98730368
0.00330000	3.66384170	4.98208292
0.00340000	3.72649078	4.98208292
0.00350000	3.76532017	4.99839779
0.00360000	3.82013812	4.97784106
0.00370000	3.87985053	5.00002928
0.00380000	3.94184702	4.99252444
0.00390000	3.96501414	4.99448222
0.00400000	4.01754801	5.00525003
0.00410000	4.05670369	4.97784106
0.00420000	4.08411266	4.98991406
0.00430000	4.13632023	4.97098881
0.00440000	4.16307662	5.00263965
0.00450000	4.18167556	4.98991406
0.00460000	4.20027451	4.98143033
0.00470000	4.22278903	4.98730368
0.00480000	4.24693503	4.97686217
0.00490000	4.27989106	4.99187184
0.00500000	4.31382598	4.96674695
0.00510000	4.32589899	4.97196771
0.00520000	4.36929653	4.97033622
0.00530000	4.38789548	4.98762998
0.00540000	4.40943110	4.97947254
0.00550000	4.43422970	4.98860887
0.00560000	4.47436427	4.99970298
0.00570000	4.48937395	4.96478916
0.00580000	4.50307844	4.97686217
0.00590000	4.52396147	5.00263965
0.00600000	4.54092893	4.97881995
0.00610000	4.54582339	4.95173727
0.00620000	4.57975831	5.00590263
0.00630000	4.57127458	4.96707325
0.00640000	4.62413475	4.96772584
0.00650000	4.60716729	4.99252444
0.00660000	4.61760880	4.96772584
0.00670000	4.66524821	5.00002928
0.00680000	4.64273370	4.98665109
0.00690000	4.67830011	4.98306181
0.00700000	4.70048832	5.00949190
0.00710000	4.69363608	4.96837843
0.00720000	4.72463433	4.99187184
0.00730000	4.70309870	4.96250508
0.00740000	4.73833881	4.98045144
0.00750000	4.71256133	4.98469330
0.00760000	4.74551736	4.98665109
0.00770000	4.75889555	4.97914625
0.00780000	4.76509520	4.92824386
0.00790000	4.77292633	5.01275487
0.00800000	4.79544085	5.00231336
0.00810000	4.77096855	4.99970298
0.00820000	4.78760971	4.99611371
0.00830000	4.82839688	4.97979884
0.00840000	4.81567128	4.99970298
0.00850000	4.79739863	4.99905038
0.00860000	4.82448131	4.98436700
0.00870000	4.83785950	4.99970298
0.00880000	4.83818580	5.04832128
0.00890000	4.86526848	5.01764933
0.00900000	4.83198615	5.01308117
0.00910000	4.85939513	4.97784106
