0.9764568600	5.0258067654
0.9904876453	5.0137337640
0.9526371546	5.0156915480
0.9634049666	5.0160178454
0.9738464813	5.0127548720
0.9767831573	5.0098181960
0.9784146440	5.0147126560
0.9826565093	5.0313538200
0.9950558080	5.0156915480
0.9970135920	5.0101444934
0.9996239706	5.0186282240
0.9882035640	5.0238489814
0.9996239706	5.0166704400
0.9960347000	5.0196071160
1.0038658360	5.0218911974
1.0257277573	5.0075341147
1.0218121893	5.0218911974
1.0218121893	5.0205860080
1.0103917826	5.0153652507
1.0130021613	5.0254804680
1.0156125400	4.9983977894
1.0162651346	5.0062289254
0.9953821053	5.0075341147
1.0289907306	5.0183019267
1.0267066493	5.0055763307
1.0283381359	5.0143863587
1.0361692719	5.0140600614
1.0299696226	5.0059026280
1.0296433253	5.0277645494
1.0250751626	5.0186282240
1.0332325959	5.0055763307
1.0459581919	5.0310275227
1.0316011093	5.0205860080
1.0413900293	5.0104707907
1.0417163266	5.0287434414
1.0322537039	5.0290697387
1.0250751626	5.0104707907
1.0492211653	5.0218911974
1.0322537039	5.0326590094
1.0384533533	5.0042711414
1.0433478133	5.0169967374
1.0436741106	5.0163441427
1.0413900293	5.0205860080
1.0358429746	5.0134074667
1.0322537039	5.0196071160
1.0479159759	5.0241752787
1.0795668173	4.9997029787
1.0704304919	5.0196071160
1.0400848399	5.0284171440
1.0877242506	5.0280908467
1.0701041946	5.0088393040
1.0668412213	5.0329853067
1.0864190613	5.0346167934
1.0818508986	5.0134074667
1.0655360319	5.0352693880
1.0727145733	5.0196071160
1.1079546853	5.0052500334
1.0707567893	5.0222174947
1.0877242506	5.0173230347
1.0922924133	5.0111233854
1.0717356813	5.0196071160
1.0834823853	5.0140600614
1.1030602253	5.0254804680
1.1177436053	5.0026396547
1.0896820346	5.0169967374
1.1059969013	5.0163441427
1.1164384159	5.0156915480
1.1082809826	5.0019870600
1.1200276866	5.0261330627
1.1170910106	5.0183019267
1.1307954986	5.0147126560
1.1174173079	5.0231963867
1.1334058772	5.0251541707
1.1262273359	5.0166704400
1.1086072799	5.0153652507
1.1200276866	5.0251541707
1.1063231986	4.9983977894
1.1112176586	5.0183019267
1.1386266346	5.0147126560
1.1366688506	4.9997029787
1.1301429039	5.0196071160
1.1200276866	5.0179756294
1.1428684999	5.0075341147
1.1249221466	5.0183019267
1.1353636612	5.0196071160
1.1396055266	5.0218911974
1.1484155546	5.0192808187
1.1458051759	5.0280908467
1.1487418519	5.0215649000
1.1709300706	5.0248278734
1.1549415012	5.0160178454
1.1438473919	5.0346167934
1.1484155546	5.0218911974
1.1758245306	5.0231963867
1.1444999866	5.0267856574
1.1937708839	5.0147126560
1.1624463399	5.0088393040
1.1373214452	5.0251541707
1.1624463399	5.0254804680
1.1797400986	5.0085130067
1.1578781772	5.0078604120
1.1826767746	5.0231963867
1.2025809119	5.0189545214
1.1846345586	5.0196071160
1.1836556666	5.0094918987
1.2022546146	5.0316801174
1.1921393972	5.0124285747
1.1856134506	5.0137337640
1.1585307719	5.0323327120
1.2081279666	5.0032922494
1.2002968306	5.0101444934
1.2009494252	5.0143863587
1.2045386959	5.0231963867
1.2025809119	5.0039448440
1.1839819639	5.0271119547
1.2136750212	5.0205860080
1.2091068586	4.9983977894
1.2107383452	5.0147126560
1.2058438852	5.0205860080
